,index,Opportunities,Contains,Player_ID,Team,Player_Name,Position
48,38592_ATL,39,17,38592,ATL,Casey Hayward,CB
49,46091_ATL,196,113,46091,ATL,Rashaan Evans,ILB
50,46135_ATL,84,44,46135,ATL,Lorenzo Carter,OLB
51,46841_ATL,9,4,46841,ATL,Matt Dickerson,DT
52,48520_ATL,32,12,48520,ATL,Anthony Rush,DT
53,52424_ATL,69,37,52424,ATL,A.J. Terrell,CB
54,52527_ATL,157,88,52527,ATL,Mykal Walker,ILB
55,52542_ATL,101,62,52542,ATL,Jaylinn Hawkins,FS
56,53469_ATL,126,69,53469,ATL,Richie Grant,SS
57,53611_ATL,61,32,53611,ATL,Adetokunbo Ogundeji,OLB
58,55173_ATL,49,18,55173,ATL,Timmy Horne,DT
59,42480_ATL,131,33,42480,ATL,Grady Jarrett,DT
60,53577_ATL,97,33,53577,ATL,Ta'Quon Graham,DE
61,54503_ATL,58,40,54503,ATL,Arnold Ebiketie,OLB
62,46823_ATL,19,12,46823,ATL,Mike Ford,CB
63,42553_NO,14,2,42553,NO,Christian Ringo,DT
64,46197_NO,52,21,46197,NO,Kentavius Street,DT
65,53457_NO,20,8,53457,NO,Payton Turner,DE
66,52272_ATL,24,13,52272,ATL,Dee Alford,CB
67,39908_ATL,11,7,39908,ATL,Erik Harris,FS
68,42901_ATL,34,17,42901,ATL,Dean Marlowe,SS
69,48013_ATL,3,1,48013,ATL,Quinton Bell,OLB
70,53537_ATL,33,19,53537,ATL,Darren Hall,CB
71,42368_CAR,161,68,42368,CAR,Shaq Thompson,ILB
72,43441_CAR,93,32,43441,CAR,Matt Ioannidis,DT
73,43797_CAR,69,34,43797,CAR,Cory Littleton,OLB
74,45004_CAR,98,50,45004,CAR,Xavier Woods,FS
75,46124_CAR,50,23,46124,CAR,Donte Jackson,CB
76,47799_CAR,76,30,47799,CAR,Brian Burns,OLB
77,52417_CAR,49,27,52417,CAR,C.J. Henderson,CB
78,52446_CAR,80,36,52446,CAR,Yetur Gross-Matos,OLB
79,52472_CAR,32,15,52472,CAR,Jeremy Chinn,FS
80,52592_CAR,37,14,52592,CAR,Bravvion Roy,DT
81,52852_CAR,102,52,52852,CAR,Myles Hartsfield,FS
82,42436_CAR,32,9,42436,CAR,Henry Anderson,DE
83,42470_CAR,69,23,42470,CAR,Damien Wilson,MLB
84,46527_CAR,117,45,46527,CAR,Frankie Luvu,ILB
85,53437_CAR,56,29,53437,CAR,Jaycee Horn,CB
86,53661_CAR,12,4,53661,CAR,Phil Hoskins,DT
87,52415_CAR,137,36,52415,CAR,Derrick Brown,DE
88,46205_CAR,46,22,46205,CAR,Marquis Haynes,OLB
89,41227_CLE,24,5,41227,CLE,Jadeveon Clowney,DE
90,44903_CLE,88,55,44903,CLE,John Johnson,FS
91,44974_CLE,30,11,44974,CLE,Anthony Walker,MLB
92,46073_CLE,34,17,46073,CLE,Denzel Ward,CB
93,46098_CLE,62,24,46098,CLE,Taven Bryan,DT
94,52452_CLE,121,77,52452,CLE,Grant Delpit,SS
95,52496_CLE,107,29,52496,CLE,Jordan Elliott,DT
96,53455_CLE,49,19,53455,CLE,Greg Newsome,CB
97,53481_CLE,87,38,53481,CLE,Jeremiah Owusu-Koramoah,OLB
98,54533_CLE,58,32,54533,CLE,Martin Emerson,CB
99,54543_CLE,47,24,54543,CLE,Alex Wright,DE
100,44813_CLE,39,8,44813,CLE,Myles Garrett,DE
101,46162_CLE,23,12,46162,CLE,Ronnie Harrison,SS
102,52505_CLE,100,48,52505,CLE,Jacob Phillips,MLB
103,47863_CLE,80,40,47863,CLE,Sione Takitaki,OLB
104,45038_CLE,31,21,45038,CLE,Isaac Rochell,DE
105,53561_CLE,69,17,53561,CLE,Tommy Togiai,DT
106,54573_CLE,35,10,54573,CLE,Perrion Winfrey,DT
107,37087_CHI,34,10,37087,CHI,Robert Quinn,OLB
108,42443_CHI,86,17,42443,CHI,Angelo Blackson,DT
109,44925_CHI,109,60,44925,CHI,Eddie Jackson,SS
110,45009_CHI,66,29,45009,CHI,Al-Quadin Muhammad,DE
111,45345_CHI,165,95,45345,CHI,Nicholas Morrow,OLB
112,46077_CHI,170,97,46077,CHI,Roquan Smith,ILB
113,46153_CHI,83,34,46153,CHI,Justin Jones,DT
114,52458_CHI,37,21,52458,CHI,Jaylon Johnson,CB
115,52571_CHI,51,31,52571,CHI,Kindle Vildor,CB
116,54504_CHI,102,56,54504,CHI,Kyler Gordon,CB
117,54513_CHI,130,62,54513,CHI,Jaquan Brisker,SS
118,38868_SF,66,39,38868,SF,Tashaun Gipson,FS
119,42360_SF,15,3,42360,SF,Arik Armstead,DT
120,44938_SF,61,23,44938,SF,Samson Ebukam,DE
121,46139_SF,141,79,46139,SF,Fred Warner,ILB
122,46354_SF,40,21,46354,SF,Emmanuel Moseley,CB
123,46757_SF,55,41,46757,SF,Charvarius Ward,CB
124,47785_SF,26,14,47785,SF,Nick Bosa,DE
125,47931_SF,115,62,47931,SF,Dre Greenlaw,ILB
126,52422_SF,23,5,52422,SF,Javon Kinlaw,DT
127,53609_SF,99,55,53609,SF,Talanoa Hufanga,SS
128,54637_SF,14,9,54637,SF,Samuel Womack,CB
129,46290_CHI,16,9,46290,CHI,Matthew Adams,OLB
130,47973_CHI,91,23,47973,CHI,Armon Watts,NT
131,52563_CHI,48,18,52563,CHI,Trevis Gipson,OLB
132,54639_CHI,38,21,54639,CHI,Dominique Robinson,DE
133,41786_SF,35,19,41786,SF,Kerry Hyder,DE
134,43405_SF,62,23,43405,SF,Hassan Ridgeway,DT
135,48123_SF,62,20,48123,SF,Kevin Givens,DT
136,48268_SF,18,7,48268,SF,Azeez Al-Shaair,ILB
137,47944_SF,36,14,47944,SF,Charles Omenihu,DE
138,54526_SF,22,10,54526,SF,Drake Jackson,DE
139,41595_CHI,81,17,41595,CHI,Mike Pennel,NT
140,53601_SF,64,35,53601,SF,Deommodore Lenoir,CB
141,43299_CIN,60,39,43299,CIN,Eli Apple,CB
142,43350_CIN,114,66,43350,CIN,Vonn Bell,SS
143,43641_CIN,62,33,43641,CIN,Mike Hilton,CB
144,44872_CIN,49,24,44872,CIN,Chidobe Awuzie,CB
145,44915_CIN,57,17,44915,CIN,Trey Hendrickson,DE
146,45226_CIN,81,27,45226,CIN,Josh Tupou,NT
147,46123_CIN,91,60,46123,CIN,Jessie Bates,FS
148,46146_CIN,96,48,46146,CIN,Sam Hubbard,DE
149,47855_CIN,135,75,47855,CIN,Germaine Pratt,OLB
150,52473_CIN,128,73,52473,CIN,Logan Wilson,ILB
151,54560_CIN,74,27,54560,CIN,Zach Carter,DT
152,35449_PIT,59,14,35449,PIT,Tyson Alualu,NT
153,37104_PIT,105,48,37104,PIT,Cameron Heyward,DT
154,43325_PIT,153,78,43325,PIT,Myles Jack,ILB
155,43400_PIT,2,1,43400,PIT,Miles Killebrew,SS
156,44842_PIT,14,10,44842,PIT,T.J. Watt,OLB
157,44877_PIT,73,21,44877,PIT,Larry Ogunjobi,DT
158,44878_PIT,39,21,44878,PIT,Ahkello Witherspoon,CB
159,46080_PIT,19,13,46080,PIT,Minkah Fitzpatrick,FS
160,46097_PIT,24,17,46097,PIT,Terrell Edmunds,SS
161,47793_PIT,99,48,47793,PIT,Devin Bush,ILB
162,52510_PIT,65,22,52510,PIT,Alex Highsmith,OLB
163,43455_CIN,39,7,43455,CIN,D.J. Reader,NT
164,46138_CIN,118,45,46138,CIN,B.J. Hill,DT
165,44906_PIT,38,23,44906,PIT,Cameron Sutton,CB
166,46698_PIT,37,31,46698,PIT,Levi Wallace,CB
167,52515_CIN,49,26,52515,CIN,Akeem Davis-Gaither,OLB
168,53498_CIN,25,13,53498,CIN,Joseph Ossai,DE
169,45395_PIT,60,34,45395,PIT,Arthur Maulet,CB
170,52971_PIT,11,4,52971,PIT,Jamir Jones,OLB
171,53674_PIT,30,17,53674,PIT,Tre Norwood,FS
172,44886_PIT,57,20,44886,PIT,Chris Wormley,DE
173,44905_PIT,38,20,44905,PIT,Montravius Adams,NT
174,53540_CIN,39,25,53540,CIN,Cam Sample,DE
175,48089_PIT,55,30,48089,PIT,Malik Reed,OLB
176,54549_PIT,24,7,54549,PIT,DeMarvin Leal,DE
177,46215_CIN,13,9,46215,CIN,Tre Flowers,CB
178,52623_CIN,22,14,52623,CIN,Markus Bailey,ILB
179,54496_CIN,5,4,54496,CIN,Dax Hill,FS
180,46902_PIT,61,27,46902,PIT,Robert Spillane,ILB
181,44834_DET,33,19,44834,DET,Charles Harris,OLB
182,44888_DET,139,80,44888,DET,Alex Anzalone,ILB
183,46099_DET,47,24,46099,DET,Mike Hughes,CB
184,46151_DET,24,11,46151,DET,Tracy Walker,FS
185,46259_DET,89,50,46259,DET,DeShon Elliott,FS
186,47864_DET,41,26,47864,DET,Will Harris,SS
187,47900_DET,21,11,47900,DET,Austin Bryant,OLB
188,47929_DET,48,23,47929,DET,Amani Oruwariye,CB
189,52743_DET,46,12,52743,DET,Benito Jones,DT
190,53501_DET,77,24,53501,DET,Alim McNeill,NT
191,54653_DET,106,55,54653,DET,Malcolm Rodriguez,ILB
192,39984_PHI,48,33,39984,PHI,Darius Slay,CB
193,43351_PHI,57,35,43351,PHI,James Bradberry,CB
194,44825_PHI,69,30,44825,PHI,Haason Reddick,OLB
195,46188_PHI,119,68,46188,PHI,Kyzir White,ILB
196,46194_PHI,55,31,46194,PHI,Avonte Maddox,CB
197,46199_PHI,53,21,46199,PHI,Josh Sweat,DE
198,47888_PHI,89,46,47888,PHI,Chauncey Gardner-Johnson,SS
199,47974_PHI,90,43,47974,PHI,Marcus Epps,SS
200,48516_PHI,141,81,48516,PHI,T.J. Edwards,ILB
201,53502_PHI,44,20,53502,PHI,Milton Williams,DT
202,53618_PHI,49,16,53618,PHI,Marlon Tuipulotu,DT
203,38542_PHI,72,30,38542,PHI,Fletcher Cox,DT
204,43378_PHI,75,31,43378,PHI,Javon Hargrave,DT
205,53663_PHI,15,7,53663,PHI,Patrick Johnson,ILB
206,54478_PHI,60,15,54478,PHI,Jordan Davis,DT
207,38544_DET,18,6,38544,DET,Michael Brockers,DE
208,46958_DET,17,12,46958,DET,Chris Board,ILB
209,52411_DET,71,33,52411,DET,Jeff Okudah,CB
210,54467_DET,63,18,54467,DET,Aidan Hutchinson,DE
211,47975_DET,125,25,47975,DET,Isaiah Buggs,DT
212,53542_DET,46,33,53542,DET,Derrick Barnes,ILB
213,52980_DET,33,25,52980,DET,Juju Hughes,FS
214,47918_DET,18,9,47918,DET,John Cominsky,DT
215,35452_PHI,30,15,35452,PHI,Brandon Graham,DE
216,44826_PHI,3,2,44826,PHI,Derek Barnett,DE
217,54548_PHI,0,0,54548,PHI,Nakobe Dean,ILB
218,41300_HOU,137,78,41300,HOU,Christian Kirksey,OLB
219,42441_HOU,81,46,42441,HOU,Steven Nelson,CB
220,43497_HOU,90,49,43497,HOU,Kamu Grugier-Hill,ILB
221,44964_HOU,75,52,44964,HOU,Desmond King,CB
222,46229_HOU,34,13,46229,HOU,Ogbonnia Okoronkwo,DE
223,46669_HOU,116,71,46669,HOU,Jonathan Owens,FS
224,46796_HOU,16,10,46796,HOU,Demone Harris,DE
225,53624_HOU,105,13,53624,HOU,Roy Lopez,DT
226,53712_HOU,26,9,53712,HOU,Michael Dwumfour,DT
227,54468_HOU,68,47,54468,HOU,Derek Stingley,CB
228,54502_HOU,144,78,54502,HOU,Jalen Pitre,FS
229,38540_IND,47,27,38540,IND,Stephon Gilmore,CB
230,45033_IND,17,12,45033,IND,Ifeadi Odenigbo,DE
231,45287_IND,94,45,45287,IND,Kenny Moore,CB
232,46133_IND,53,20,46133,IND,Tyquan Lewis,DE
233,46304_IND,196,100,46304,IND,Zaire Franklin,OLB
234,47872_IND,170,108,47872,IND,Bobby Okereke,ILB
235,47942_IND,48,13,47942,IND,Byron Cowart,DT
236,47947_IND,56,29,47947,IND,E.J. Speed,OLB
237,52493_IND,18,12,52493,IND,Julian Blackmon,FS
238,53483_IND,33,17,53483,IND,Dayo Odeyingbo,DE
239,54561_IND,23,17,54561,IND,Nick Cross,SS
240,43296_IND,102,48,43296,IND,DeForest Buckner,DT
241,43358_IND,55,16,43358,IND,Yannick Ngakoue,DE
242,44957_IND,162,45,44957,IND,Grover Stewart,DT
243,46729_IND,27,16,46729,IND,Brandon Facyson,CB
244,53450_IND,43,22,53450,IND,Kwity Paye,DE
245,35470_HOU,62,27,35470,HOU,Jerry Hughes,DE
246,43356_HOU,47,24,43356,HOU,Maliek Collins,DT
247,52498_HOU,26,8,52498,HOU,Jonathan Greenard,DE
248,55045_HOU,91,14,55045,HOU,Kurt Hinish,DT
249,41361_HOU,7,3,41361,HOU,Kevin Pierre-Louis,OLB
250,38843_IND,87,46,38843,IND,Rodney McLeod,FS
251,47832_IND,11,5,47832,IND,Ben Banogu,DE
252,35466_NE,71,41,35466,NE,Devin McCourty,FS
253,37308_NE,61,29,37308,NE,Lawrence Guy,DT
254,42433_NE,62,9,42433,NE,Carl Davis,NT
255,43522_NE,40,24,43522,NE,Jalen Mills,CB
256,43700_NE,40,22,43700,NE,Jonathan Jones,CB
257,44944_NE,88,41,44944,NE,Deatrich Wise,DE
258,46212_NE,139,79,46212,NE,Ja'Whaun Bentley,ILB
259,47826_NE,83,51,47826,NE,Jahlani Tavai,ILB
260,47938_NE,50,21,47938,NE,Mack Wilson,OLB
261,52445_NE,51,28,52445,NE,Kyle Dugger,FS
262,52991_NE,48,34,52991,NE,Myles Bryant,CB
263,43435_NE,67,39,43435,NE,Matt Judon,OLB
264,53467_NE,38,18,53467,NE,Christian Barmore,DT
265,42116_NE,92,50,42116,NE,Adrian Phillips,SS
266,44866_NE,38,21,44866,NE,Raekwon McMillan,ILB
267,43321_MIA,42,23,43321,MIA,Emmanuel Ogbah,DE
268,43327_MIA,46,20,43327,MIA,Xavien Howard,CB
269,44887_MIA,53,27,44887,MIA,Duke Riley,ILB
270,46142_MIA,136,71,46142,MIA,Jerome Baker,ILB
271,46307_MIA,96,33,46307,MIA,Zach Sieler,DT
272,47796_MIA,120,55,47796,MIA,Christian Wilkins,DT
273,48476_MIA,49,33,48476,MIA,Nik Needham,CB
274,52478_MIA,36,16,52478,MIA,Brandon Jones,SS
275,53447_MIA,93,52,53447,MIA,Jaelan Phillips,OLB
276,53465_MIA,95,59,53465,MIA,Jevon Holland,FS
277,54936_MIA,66,43,54936,MIA,Kader Kohou,CB
278,38548_MIA,41,20,38548,MIA,Melvin Ingram,OLB
279,43503_MIA,131,74,43503,MIA,Elandon Roberts,ILB
280,46312_MIA,23,14,46312,MIA,Keion Crossen,CB
281,52464_MIA,113,24,52464,MIA,Raekwon Davis,NT
282,40030_MIA,44,13,40030,MIA,John Jenkins,NT
283,47934_MIA,40,14,47934,MIA,Andrew Van Ginkel,OLB
284,44991_NE,132,38,44991,NE,Davon Godchaux,NT
285,52468_NE,12,4,52468,NE,Josh Uche,OLB
286,44837_NE,52,32,44837,NE,Jabrill Peppers,SS
287,54586_NE,43,27,54586,NE,Jack Jones,CB
288,46501_MIA,6,3,46501,MIA,Elijah Campbell,CB
289,54550_NE,8,5,54550,NE,Marcus Jones,CB
290,41243_NYJ,196,105,41243,NYJ,C.J. Mosley,ILB
291,41270_NYJ,76,43,41270,NYJ,Lamarcus Joyner,SS
292,43301_NYJ,95,36,43301,NYJ,Sheldon Rankins,DT
293,46186_NYJ,110,55,46186,NYJ,Jordan Whitehead,SS
294,46211_NYJ,69,39,46211,NYJ,D.J. Reed,CB
295,47786_NYJ,110,31,47786,NYJ,Quinnen Williams,NT
296,47881_NYJ,118,54,47881,NYJ,Quincy Williams,OLB
297,53583_NYJ,63,40,53583,NYJ,Michael Carter,CB
298,54469_NYJ,89,51,54469,NYJ,Ahmad Gardner,CB
299,54491_NYJ,27,13,54491,NYJ,Jermaine Johnson,DE
300,54582_NYJ,37,24,54582,NYJ,Micheal Clemons,DE
301,42467_NYJ,105,60,42467,NYJ,Kwon Alexander,OLB
302,44929_NYJ,34,20,44929,NYJ,Carl Lawson,DE
303,46204_NYJ,56,22,46204,NYJ,John Franklin-Myers,DE
304,33131_BAL,59,31,33131,BAL,Calais Campbell,DE
305,37145_BAL,14,6,37145,BAL,Justin Houston,OLB
306,41240_BAL,9,3,41240,BAL,Kyle Fuller,CB
307,43694_BAL,27,8,43694,BAL,Michael Pierce,NT
308,44828_BAL,66,33,44828,BAL,Marlon Humphrey,CB
309,44854_BAL,52,27,44854,BAL,Marcus Williams,FS
310,44999_BAL,110,70,44999,BAL,Chuck Clark,SS
311,52436_BAL,141,77,52436,BAL,Patrick Queen,ILB
312,53460_BAL,59,30,53460,BAL,Odafe Oweh,OLB
313,53533_BAL,29,17,53533,BAL,Brandon Stephens,FS
314,54479_BAL,38,26,54479,BAL,Kyle Hamilton,FS
315,37778_BAL,80,43,37778,BAL,Josh Bynes,ILB
316,52479_BAL,65,27,52479,BAL,Justin Madubuike,DT
317,52506_BAL,63,30,52506,BAL,Malik Harrison,OLB
318,52578_BAL,70,29,52578,BAL,Broderick Washington,DT
319,40095_BAL,3,1,40095,BAL,Steven Means,OLB
320,44815_NYJ,64,22,44815,NYJ,Solomon Thomas,DT
321,46141_NYJ,66,24,46141,NYJ,Nathan Shepherd,DT
322,46255_NYJ,22,8,46255,NYJ,Jake Martin,DE
323,52566_NYJ,1,0,52566,NYJ,Bryce Hall,CB
324,41363_BAL,31,13,41363,BAL,Brent Urban,DE
325,54584_BAL,9,4,54584,BAL,Jalyn Armour-Davis,CB
326,54606_BAL,36,17,54606,BAL,Damarion Williams,CB
327,43787_JAX,70,23,43787,JAX,Roy Robertson-Harris,DT
328,44902_JAX,42,20,44902,JAX,Shaquill Griffin,CB
329,44926_JAX,127,60,44926,JAX,Rayshawn Jenkins,SS
330,46249_JAX,63,24,46249,JAX,Folorunso Fatukasi,DT
331,46269_JAX,173,77,46269,JAX,Foyesade Oluokun,ILB
332,47790_JAX,74,29,47790,JAX,Josh Allen,OLB
333,52481_JAX,121,32,52481,JAX,Davon Hamilton,DT
334,53462_JAX,71,38,53462,JAX,Tyson Campbell,CB
335,53494_JAX,86,50,53494,JAX,Andre Cisco,SS
336,54466_JAX,87,34,54466,JAX,Travon Walker,OLB
337,54492_JAX,178,96,54492,JAX,Devin Lloyd,ILB
338,42488_WAS,83,46,42488,WAS,Bobby McCain,FS
339,43313_WAS,28,15,43313,WAS,William Jackson,CB
340,43373_WAS,65,32,43373,WAS,Kendall Fuller,CB
341,44829_WAS,128,33,44829,WAS,Jonathan Allen,DT
342,47809_WAS,86,46,47809,WAS,Montez Sweat,DE
343,47956_WAS,143,82,47956,WAS,Cole Holcomb,ILB
344,48566_WAS,19,4,48566,WAS,Daniel Wise,DE
345,52637_WAS,54,27,52637,WAS,James Smith-Williams,DE
346,53448_WAS,131,70,53448,WAS,Jamin Davis,OLB
347,53503_WAS,65,39,53503,WAS,Benjamin St-Juste,CB
348,53592_WAS,78,52,53592,WAS,Darrick Forrest,SS
349,42331_WAS,48,32,42331,WAS,Efe Obada,DE
350,52641_WAS,40,20,52641,WAS,Casey Toohill,DE
351,53675_WAS,11,8,53675,WAS,Shaka Toney,DE
352,54578_WAS,1,1,54578,WAS,Percy Butler,FS
353,46082_WAS,134,38,46082,WAS,Daron Payne,DT
354,46456_JAX,61,34,46456,JAX,Darious Williams,CB
355,43352_JAX,41,15,43352,JAX,Adam Gotsis,DE
356,54512_WAS,3,1,54512,WAS,Phidarian Mathis,DT
357,44880_JAX,30,12,44880,JAX,Dawuane Smoot,DE
358,46156_JAX,22,8,46156,JAX,Arden Key,OLB
359,54535_JAX,8,5,54535,JAX,Chad Muma,ILB
360,46649_WAS,4,3,46649,WAS,Jeremy Reaves,FS
361,52428_JAX,5,1,52428,JAX,K'Lavon Chaisson,OLB
362,43326_KC,71,22,43326,KC,Chris Jones,DT
363,46137_KC,88,50,46137,KC,Justin Reid,SS
364,46144_KC,86,35,46144,KC,Derrick Nnadi,DT
365,47846_KC,78,41,47846,KC,Juan Thornhill,FS
366,47984_KC,44,28,47984,KC,Rashad Fenton,CB
367,52546_KC,100,56,52546,KC,L'Jarius Sneed,CB
368,52585_KC,26,15,52585,KC,Michael Danna,DE
369,53487_KC,163,93,53487,KC,Nick Bolton,ILB
370,54495_KC,53,19,54495,KC,George Karlaftis,DE
371,54527_KC,20,8,54527,KC,Bryan Cook,SS
372,54708_KC,62,35,54708,KC,Jaylen Watson,CB
373,44848_ARI,139,77,44848,ARI,Budda Baker,SS
374,46657_ARI,26,9,46657,ARI,Dennis Gardeck,OLB
375,47816_ARI,72,42,47816,ARI,Byron Murphy,CB
376,47848_ARI,95,36,47848,ARI,Zach Allen,DE
377,48032_ARI,50,14,48032,ARI,Michael Dogbe,DE
378,49410_ARI,113,67,49410,ARI,Jalen Thompson,FS
379,52416_ARI,103,58,52416,ARI,Isaiah Simmons,DB
380,52945_ARI,26,16,52945,ARI,Jace Whittaker,CB
381,53445_ARI,147,71,53445,ARI,Zaven Collins,OLB
382,53565_ARI,72,33,53565,ARI,Marco Wilson,CB
383,53639_ARI,38,22,53639,ARI,Victor Dimukeje,OLB
384,52471_KC,68,30,52471,KC,Willie Gay,OLB
385,54486_KC,8,5,54486,KC,Trent McDuffie,CB
386,42401_ARI,65,30,42401,ARI,Markus Golden,OLB
387,46674_ARI,7,5,46674,ARI,Ezekiel Turner,ILB
388,52539_ARI,52,15,52539,ARI,Rashard Lawrence,NT
389,41403_ARI,13,3,41403,ARI,Devon Kennard,OLB
390,43376_ARI,26,13,43376,ARI,Nick Vigil,ILB
391,48473_ARI,33,13,48473,ARI,Jonathan Ledbetter,DE
392,52522_ARI,88,24,52522,ARI,Leki Fotu,DT
393,47922_ARI,1,0,47922,ARI,Deionte Thompson,SS
394,54552_ARI,15,9,54552,ARI,Cameron Thomas,OLB
395,54709_ARI,2,2,54709,ARI,Christian Matthew,CB
396,45008_ARI,49,23,45008,ARI,Tanner Vallejo,ILB
397,42406_KC,45,18,42406,KC,Frank Clark,DE
398,35493_KC,34,26,35493,KC,Carlos Dunlap,OLB
399,52792_KC,33,17,52792,KC,Tershawn Wharton,DT
400,43413_KC,9,4,43413,KC,Deon Bush,SS
401,45045_KC,3,1,45045,KC,Elijah Lee,OLB
402,47867_KC,71,29,47867,KC,Khalen Saunders,DT
403,48259_KC,66,38,48259,KC,Darius Harris,ILB
404,54600_KC,27,18,54600,KC,Joshua Williams,CB
405,46407_KC,3,1,46407,KC,Chris Lammons,CB
406,54568_KC,41,16,54568,KC,Leo Chenal,OLB
407,41231_LAC,52,24,41231,LAC,Khalil Mack,OLB
408,42935_LAC,48,21,42935,LAC,Bryce Callahan,CB
409,43292_LAC,10,3,43292,LAC,Joey Bosa,OLB
410,43332_LAC,77,26,43332,LAC,Austin Johnson,NT
411,45571_LAC,40,29,45571,LAC,Michael Davis,CB
412,46086_LAC,126,73,46086,LAC,Derwin James,FS
413,47811_LAC,55,20,47811,LAC,Jerry Tillery,DT
414,47843_LAC,74,39,47843,LAC,Nasir Adderley,FS
415,47913_LAC,133,68,47913,LAC,Drue Tranquill,ILB
416,52431_LAC,92,50,52431,LAC,Kenneth Murray,ILB
417,53476_LAC,47,27,53476,LAC,Asante Samuel,CB
418,41269_LAC,68,30,41269,LAC,Kyle Van Noy,OLB
419,54625_LAC,58,18,54625,LAC,Otito Ogbonnia,DT
420,38551_LV,59,25,38551,LV,Chandler Jones,DE
421,40039_LV,74,48,40039,LV,Duron Harmon,SS
422,44968_LV,58,34,44968,LV,Jayon Brown,OLB
423,46214_LV,75,39,46214,LV,Bilal Nichols,DT
424,47787_LV,36,18,47787,LV,Clelin Ferrell,DE
425,47810_LV,106,56,47810,LV,Johnathan Abram,SS
426,47817_LV,54,29,47817,LV,Rock Ya-Sin,CB
427,47889_LV,96,39,47889,LV,Maxx Crosby,DE
428,48581_LV,14,5,48581,LV,Roderic Teamer,SS
429,52547_LV,47,27,52547,LV,Amik Robertson,CB
430,53596_LV,59,31,53596,LV,Nate Hobbs,CB
431,46264_LAC,120,36,46264,LAC,Sebastian Joseph,NT
432,43411_LV,119,32,43411,LV,Andrew Billings,DT
433,53509_LV,147,86,53509,LV,Divine Deablo,OLB
434,43791_LAC,34,9,43791,LAC,Morgan Fox,DE
435,52594_LAC,30,18,52594,LAC,Alohi Gilman,SS
436,46187_LV,22,18,46187,LV,Anthony Averett,CB
437,39997_LV,47,14,39997,LV,Johnathan Hankins,NT
438,42391_LV,80,40,42391,LV,Denzel Perryman,ILB
439,46387_LV,41,14,46387,LV,Kendal Vickers,DT
440,53508_LV,10,6,53508,LV,Malcolm Koonce,DE
441,55105_LV,3,1,55105,LV,Luke Masterson,OLB
442,53472_LV,41,23,53472,LV,Trevon Moehrig,FS
